browser_id,time_on_site,timestamp,isp,geonetworkcity,date,totals.uniquescreenviews,totals.timeonscreen,hits.isinteraction,hits.promotionactioninfopromoisclick,totals.screenviews,trafficsourcemedium,trafficsourcerefferalpath,device.browser,device.devicecategory,device.mobiledevicebranding,device.operatingsystem,device.ismobile,device.screenresolution,promo_category,totalspageviews,account_id
1000200,581,2:14,'hinet.net',Jarānwāla,2020-01-08,1,83,1,0,9,Paid,google.com,opera,tablet,apple,ios,0,1920x1080,accounts,7,100000000804
1000250,476,2:18,'hinet.net',Neuilly-sur-Seine,2020-01-03,1,75,0,0,8,Display,google.com,UC browser,laptop,apple,mac-os,0,1200 x 1920,insurance,2,100000000805
1000337,560,13:10,'comcastbusiness.net',Sankanan,2020-02-24,3,93,0,0,9,Paid,linkedin.com,safari,tablet,micromax,android,0,1280x800,loan,5,100000000806
1000258,289,1:31,'att.net',Hŭngju-dong,2020-01-25,5,55,0,1,8,Social,youtube.com,firefox,laptop,micromax,ubuntu,0,1536 x 2048,insurance,3,100000000807
1000388,463,6:39,'hinet.net',Pravda,2020-03-02,3,35,1,0,7,Paid,google.com,UC browser,laptop,micromax,ubuntu,0,1536 x 2048,deposits,6,100000000808
1000346,30,23:03,'att.net',Ciela Lebak,2020-02-24,4,47,1,1,5,Direct,google.com,safari,laptop,apple,mac-os,0,1536 x 2048,deposits,3,100000000809
1000228,555,22:42,'att.net',Shijing,2020-01-03,5,37,0,1,8,Display,google.com,edge,laptop,apple,mac-os,0,800 x 1280,deposits,1,100000000810
1000150,464,10:47,'cox.net',Khawr Maksar,2020-02-16,3,36,0,0,5,Affiliates,linkedin.com,UC browser,mobile,samsung,android,1,1080 x 1920,accounts,2,100000000811
1000012,259,0:23,'att.net',Cikole,2020-01-20,2,86,0,0,7,Refferal,google.com,brave,laptop,apple,mac-os,0,800 x 1280,deposits,2,100000000812
1000164,317,3:34,'cox.net',Saint-Leu-la-Forêt,2020-02-10,5,88,0,0,8,Paid,linkedin.com,UC browser,tablet,lenovo,android,0,1280x800,deposits,3,100000000813
1000398,390,5:19,'hinet.net',Köln,2020-02-23,3,6,0,1,5,Display,facebook.com,chromium,mobile,micromax,android,1,1080 x 1920,loan,5,100000000814
1000018,358,21:58,'hinet.net',Benzilan,2020-01-23,3,33,0,1,9,Direct,facebook.com,opera,mobile,apple,ios,1,1440 x 2960,accounts,9,100000000815
1000167,315,15:15,'att.net',El Regalo,2020-01-03,1,91,1,1,5,Affiliates,google.com,firefox,tablet,apple,ios,0,1366x768,insurance,10,100000000816
1000318,78,19:42,'comcast.net',Bukhovo,2020-01-22,5,38,0,1,7,Organic,facebook.com,opera,mobile,apple,ios,1,1440 x 2560,accounts,3,100000000817
1000359,541,22:42,'verizon.net',Coyaima,2020-01-13,4,41,0,0,5,Display,youtube.com,UC browser,laptop,apple,mac-os,0,800 x 1280,deposits,10,100000000818
1000190,13,14:22,'verizon.net',Alīābad,2020-02-07,5,80,0,0,9,Refferal,youtube.com,chrome,mobile,lenovo,android,1,1440 x 2960,accounts,5,100000000819
1000041,207,1:02,'comcastbusiness.net',Portobelo,2020-02-05,1,33,1,1,8,Refferal,facebook.com,firefox,mobile,samsung,android,1,1440 x 2960,accounts,9,100000000820
1000150,176,2:26,'hinet.net',Guazhou,2020-01-20,1,21,0,0,6,Organic,facebook.com,chrome,tablet,samsung,android,0,1920x1080,insurance,10,100000000821
1000282,155,3:50,'comcastbusiness.net',Şabbūrah,2020-01-10,3,67,0,1,6,Refferal,google.com,UC browser,mobile,micromax,android,1,1440 x 2560,loan,2,100000000822
1000171,581,2:34,'comcast.net',Olleros,2020-02-05,5,43,0,1,10,Social,facebook.com,brave,laptop,apple,mac-os,0,1536 x 2048,loan,1,100000000823
1000366,508,19:05,'comcast.net',Priiskovyy,2020-01-03,5,36,1,0,8,Organic,google.com,opera,mobile,samsung,android,1,1080 x 1920,accounts,9,100000000824
1000390,402,23:22,'verizon.net',Kalipare,2020-01-17,2,23,0,1,9,Direct,facebook.com,chrome,tablet,apple,ios,0,1280x800,loan,10,100000000825
1000301,382,2:35,'cox.net',Fuhai,2020-02-07,3,39,0,1,8,Organic,linkedin.com,edge,laptop,apple,mac-os,0,800 x 1280,loan,3,100000000826
1000372,489,17:15,'comcastbusiness.net',Jinggongqiao,2020-02-19,4,9,1,1,9,Paid,google.com,safari,laptop,micromax,ubuntu,0,800 x 1280,credit_card,5,100000000827
1000268,449,10:42,'cox.net',Saint-Quentin-en-Yvelines,2020-02-12,1,30,1,0,5,Affiliates,google.com,chromium,mobile,apple,ios,1,1440 x 2560,accounts,4,100000000828
1000039,94,11:38,'cox.net',Góra,2020-01-18,3,97,1,0,10,Social,youtube.com,firefox,laptop,lenovo,ubuntu,0,800 x 1280,deposits,10,100000000829
1000052,165,9:56,'comcastbusiness.net',Lemende,2020-02-28,5,54,1,0,8,Paid,google.com,opera,mobile,apple,ios,1,1080 x 1920,credit_card,4,100000000830
1000165,377,17:09,'comcastbusiness.net',Xuanhua,2020-01-05,5,95,1,0,10,Affiliates,linkedin.com,opera,tablet,micromax,android,0,1280x800,deposits,7,100000000831
1000259,187,8:12,'comcast.net',Tumba,2020-01-01,3,23,1,0,10,Paid,linkedin.com,opera,laptop,lenovo,windows,0,800 x 1280,insurance,9,100000000832
1000056,319,22:55,'comcastbusiness.net',Rakek,2020-02-10,5,39,0,1,8,Display,facebook.com,UC browser,tablet,samsung,android,0,1920x1080,deposits,10,100000000833
1000269,317,3:15,'hinet.net',Macapá,2020-02-28,4,94,1,0,8,Display,linkedin.com,edge,laptop,lenovo,windows,0,1536 x 2048,insurance,4,100000000834
1000213,160,13:59,'comcastbusiness.net',Buturlinovka,2020-01-23,1,72,1,1,7,Display,facebook.com,safari,laptop,samsung,ubuntu,0,1536 x 2048,accounts,9,100000000835
1000053,523,3:28,'hinet.net',Temanjang,2020-02-25,1,21,1,1,5,Affiliates,linkedin.com,safari,tablet,samsung,android,0,1366x768,deposits,2,100000000836
1000008,435,14:12,'cox.net',Camgyai,2020-02-18,3,35,1,0,8,Refferal,youtube.com,firefox,laptop,samsung,windows,0,1536 x 2048,accounts,6,100000000837
1000134,222,5:56,'hinet.net',Gedangan,2020-02-08,2,78,0,0,6,Affiliates,google.com,chromium,mobile,micromax,android,1,1440 x 2560,accounts,6,100000000838
1000361,394,16:17,'hinet.net',Kafarati,2020-02-27,5,86,1,1,7,Affiliates,google.com,brave,tablet,lenovo,android,0,1366x768,insurance,7,100000000839
1000211,307,2:36,'verizon.net',Shibetsu,2020-01-28,3,55,1,0,9,Direct,youtube.com,brave,tablet,samsung,android,0,1920x1080,loan,7,100000000840
1000009,110,11:16,'comcast.net',Stockholm,2020-01-30,3,82,0,1,10,Refferal,google.com,chrome,mobile,lenovo,android,1,1080 x 1920,accounts,4,100000000841
1000114,99,17:31,'hinet.net',San Emilio,2020-01-27,2,4,1,1,7,Paid,youtube.com,chromium,laptop,lenovo,ubuntu,0,1200 x 1920,deposits,2,100000000842
1000248,423,17:34,'comcast.net',Xiaolongmen,2020-01-19,2,37,0,0,6,Display,google.com,safari,tablet,lenovo,android,0,1920x1080,insurance,6,100000000843
1000259,379,1:04,'att.net',Labège,2020-01-11,1,33,1,0,7,Direct,facebook.com,chrome,laptop,samsung,ubuntu,0,1536 x 2048,accounts,3,100000000844
1000251,100,10:50,'cox.net',Vale Covo,2020-01-22,1,15,0,0,10,Organic,linkedin.com,chrome,tablet,samsung,android,0,1920x1080,deposits,6,100000000845
1000212,572,11:00,'att.net',Jiquilillo,2020-01-04,4,62,0,0,5,Social,facebook.com,chrome,laptop,apple,mac-os,0,1536 x 2048,deposits,4,100000000846
1000174,448,19:24,'verizon.net',Mölndal,2020-01-01,2,51,1,0,9,Display,linkedin.com,brave,mobile,micromax,android,1,1440 x 2960,accounts,3,100000000847
1000007,379,2:56,'hinet.net',Jiupu,2020-01-24,4,1,1,1,7,Direct,facebook.com,edge,tablet,lenovo,android,0,1366x768,loan,8,100000000848
1000148,46,23:03,'verizon.net',Inda Silasē,2020-02-15,4,21,1,1,7,Organic,facebook.com,opera,tablet,micromax,android,0,1366x768,credit_card,10,100000000849
1000132,544,17:07,'comcast.net',Lingkou,2020-02-21,5,38,1,1,8,Display,linkedin.com,firefox,mobile,samsung,android,1,1440 x 2560,loan,6,100000000850
1000144,311,7:24,'cox.net',Alcaria,2020-01-28,3,94,0,1,7,Organic,facebook.com,chrome,tablet,samsung,android,0,1366x768,credit_card,6,100000000851
1000045,35,12:45,'hinet.net',Nova Petrópolis,2020-02-07,2,64,0,1,7,Social,facebook.com,edge,laptop,samsung,ubuntu,0,1200 x 1920,accounts,8,100000000852
1000222,447,15:21,'att.net',Tajike’abati,2020-01-19,3,10,1,1,10,Refferal,facebook.com,chrome,tablet,micromax,android,0,1280x800,accounts,8,100000000853
1000172,19,22:56,'verizon.net',Pępowo,2020-02-12,1,28,0,0,7,Affiliates,linkedin.com,edge,laptop,lenovo,ubuntu,0,800 x 1280,credit_card,7,100000000854
1000360,599,22:24,'att.net',Hua Sai,2020-01-23,5,34,0,1,7,Direct,youtube.com,chromium,mobile,samsung,android,1,1080 x 1920,loan,10,100000000855
1000331,21,8:02,'comcast.net',Birzai,2020-01-05,4,18,0,1,10,Affiliates,facebook.com,brave,mobile,lenovo,android,1,1440 x 2560,deposits,4,100000000856
1000296,318,16:15,'hinet.net',Bumirejo,2020-01-05,1,92,0,0,7,Affiliates,facebook.com,edge,tablet,apple,ios,0,1280x800,deposits,8,100000000857
1000226,179,19:16,'cox.net',Berdyans’k,2020-01-09,5,78,1,1,7,Refferal,google.com,edge,mobile,micromax,android,1,1440 x 2560,accounts,10,100000000858
1000205,183,0:06,'cox.net',Doctor Juan León Mallorquín,2020-02-15,2,56,0,1,7,Organic,google.com,UC browser,mobile,apple,ios,1,1080 x 1920,deposits,4,100000000859
1000195,44,5:28,'att.net',Huashixia,2020-02-06,3,66,0,0,10,Paid,youtube.com,edge,tablet,apple,ios,0,1280x800,accounts,8,100000000860
1000329,531,22:53,'cox.net',Tucurú,2020-02-26,3,21,0,1,10,Organic,facebook.com,chrome,mobile,lenovo,android,1,1440 x 2560,insurance,8,100000000861
1000258,500,17:58,'cox.net',Casal do Conde,2020-02-28,4,29,1,1,7,Affiliates,facebook.com,safari,tablet,samsung,android,0,1280x800,credit_card,3,100000000862
1000366,300,0:23,'cox.net',Pingyang,2020-01-23,4,50,0,0,10,Affiliates,facebook.com,UC browser,tablet,micromax,android,0,1366x768,credit_card,2,100000000863
1000393,152,10:47,'comcast.net',Runting,2020-01-06,2,87,1,0,7,Direct,linkedin.com,safari,tablet,micromax,android,0,1366x768,accounts,2,100000000864
1000123,431,12:36,'cox.net',Ta’erqi,2020-02-25,2,91,0,0,6,Social,youtube.com,opera,mobile,apple,ios,1,1440 x 2560,accounts,2,100000000865
1000306,40,3:13,'cox.net',Al Faḩāḩīl,2020-02-29,3,46,0,1,7,Paid,linkedin.com,chromium,laptop,samsung,ubuntu,0,1200 x 1920,insurance,6,100000000866
1000323,600,9:46,'hinet.net',Guangyuan,2020-02-24,3,20,0,0,7,Direct,facebook.com,brave,mobile,micromax,android,1,1080 x 1920,credit_card,7,100000000867
1000331,419,2:02,'verizon.net',Roissy Charles-de-Gaulle,2020-01-23,4,26,0,1,10,Display,youtube.com,brave,tablet,samsung,android,0,1366x768,loan,1,100000000868
1000138,393,18:53,'hinet.net',Birātnagar,2020-01-28,2,91,1,1,10,Paid,youtube.com,safari,mobile,samsung,android,1,1440 x 2560,insurance,6,100000000869
1000388,13,13:05,'comcastbusiness.net',Luftinjë,2020-01-30,5,12,1,0,8,Organic,facebook.com,UC browser,laptop,apple,mac-os,0,1536 x 2048,accounts,1,100000000870
1000162,509,4:16,'comcastbusiness.net',Horten,2020-01-06,1,1,0,1,6,Organic,google.com,UC browser,tablet,samsung,android,0,1280x800,insurance,3,100000000871
1000166,73,21:35,'verizon.net',Rocky Mountain House,2020-01-29,2,68,0,1,8,Social,linkedin.com,safari,mobile,samsung,android,1,1080 x 1920,insurance,4,100000000872
1000055,302,5:06,'verizon.net',Pingle,2020-01-02,5,2,1,0,7,Social,google.com,brave,mobile,samsung,android,1,1080 x 1920,deposits,1,100000000873
1000273,89,6:28,'verizon.net',Vis,2020-01-05,4,40,0,0,7,Refferal,linkedin.com,brave,mobile,micromax,android,1,1440 x 2560,loan,3,100000000874
1000304,87,0:16,'verizon.net',Finspång,2020-01-28,5,70,1,0,9,Direct,google.com,UC browser,tablet,lenovo,android,0,1366x768,deposits,3,100000000875
1000182,328,2:47,'cox.net',Nueve de Julio,2020-02-11,2,71,1,0,6,Affiliates,youtube.com,brave,tablet,micromax,android,0,1920x1080,credit_card,8,100000000876
1000094,382,21:29,'att.net',Muli,2020-02-14,5,79,1,0,8,Organic,linkedin.com,firefox,mobile,samsung,android,1,1440 x 2560,loan,5,100000000877
1000380,117,18:38,'comcastbusiness.net',Shiban,2020-01-11,5,45,0,0,5,Direct,facebook.com,opera,laptop,micromax,windows,0,1200 x 1920,credit_card,5,100000000878
1000206,61,0:52,'comcastbusiness.net',Vällingby,2020-01-06,1,95,0,0,7,Organic,linkedin.com,edge,tablet,samsung,android,0,1920x1080,insurance,8,100000000879
1000177,506,22:15,'comcastbusiness.net',Taurisma,2020-02-14,2,41,0,0,5,Social,youtube.com,chromium,mobile,samsung,android,1,1440 x 2960,accounts,6,100000000880
1000219,56,6:21,'hinet.net',Tiantai Chengguanzhen,2020-02-20,4,68,1,0,5,Direct,google.com,firefox,laptop,micromax,ubuntu,0,1536 x 2048,insurance,9,100000000881
1000043,39,4:01,'verizon.net',Bifeng,2020-01-25,3,97,1,1,8,Paid,linkedin.com,firefox,mobile,samsung,android,1,1440 x 2560,insurance,6,100000000882
1000007,251,12:06,'verizon.net',Naples,2020-02-10,4,66,1,1,7,Paid,youtube.com,chrome,tablet,micromax,android,0,1280x800,insurance,5,100000000883
1000041,49,18:08,'cox.net',Johanneshov,2020-01-08,3,26,1,0,10,Display,google.com,opera,mobile,micromax,android,1,1080 x 1920,accounts,10,100000000884
1000108,328,8:29,'comcast.net',Liujiagou,2020-02-25,5,19,1,1,9,Paid,google.com,opera,mobile,samsung,android,1,1440 x 2960,insurance,3,100000000885
1000102,373,4:22,'verizon.net',Eger,2020-02-16,3,51,1,1,6,Display,google.com,edge,mobile,apple,ios,1,1080 x 1920,accounts,3,100000000886
1000288,562,11:04,'comcastbusiness.net',Hayang,2020-01-31,5,94,0,0,5,Paid,youtube.com,edge,mobile,micromax,android,1,1080 x 1920,loan,3,100000000887
1000245,129,2:52,'att.net',Obudu,2020-02-17,5,15,0,0,10,Affiliates,linkedin.com,chrome,mobile,lenovo,android,1,1440 x 2960,credit_card,2,100000000888
1000220,309,5:53,'hinet.net',Amerta,2020-02-24,1,85,1,1,9,Affiliates,linkedin.com,chrome,mobile,lenovo,android,1,1440 x 2560,accounts,5,100000000889
1000305,415,7:43,'comcast.net',Mamboma,2020-01-02,5,51,1,1,5,Social,facebook.com,firefox,mobile,lenovo,android,1,1440 x 2960,accounts,9,100000000890
1000261,411,12:33,'att.net',Dongxi,2020-02-07,1,35,0,1,10,Refferal,facebook.com,chrome,tablet,samsung,android,0,1366x768,deposits,5,100000000891
1000257,85,7:54,'att.net',Şūrān,2020-02-19,2,95,0,0,5,Organic,google.com,safari,tablet,samsung,android,0,1280x800,deposits,1,100000000892
1000236,500,4:48,'hinet.net',Meikeng,2020-01-14,2,38,1,1,10,Display,youtube.com,brave,mobile,apple,ios,1,1080 x 1920,accounts,6,100000000893
1000293,553,5:24,'att.net',Taltal,2020-01-17,3,83,1,1,7,Affiliates,linkedin.com,safari,laptop,apple,mac-os,0,1536 x 2048,deposits,6,100000000894
1000074,523,7:14,'cox.net',Langsa,2020-01-04,1,59,1,0,5,Direct,youtube.com,firefox,mobile,samsung,android,1,1080 x 1920,deposits,9,100000000895
1000073,201,8:18,'comcast.net',Kolpashevo,2020-01-25,4,56,1,0,9,Direct,linkedin.com,opera,laptop,lenovo,ubuntu,0,800 x 1280,credit_card,9,100000000896
1000256,411,11:57,'comcast.net',Piedade,2020-01-18,4,53,0,1,9,Paid,facebook.com,safari,tablet,samsung,android,0,1280x800,deposits,5,100000000897
1000184,323,6:41,'comcastbusiness.net',Matala,2020-02-17,5,78,1,0,5,Social,linkedin.com,chrome,tablet,apple,ios,0,1280x800,accounts,5,100000000898
1000104,416,11:09,'att.net',Penelas,2020-01-19,1,33,1,0,9,Social,youtube.com,firefox,tablet,samsung,android,0,1920x1080,loan,1,100000000899
1000231,127,11:41,'hinet.net',Krasnofarfornyy,2020-02-04,3,57,0,1,5,Paid,youtube.com,safari,tablet,lenovo,android,0,1920x1080,accounts,2,100000000900
1000048,119,5:15,'comcastbusiness.net',Järfälla,2020-02-20,4,21,1,0,10,Affiliates,linkedin.com,edge,laptop,micromax,windows,0,1536 x 2048,credit_card,3,100000000901
1000029,287,17:40,'hinet.net',Şuraabad,2020-01-10,2,80,0,0,9,Social,youtube.com,safari,tablet,lenovo,android,0,1280x800,insurance,8,100000000902
1000049,225,15:26,'att.net',Lingdi,2020-01-27,5,74,0,0,7,Paid,youtube.com,opera,laptop,apple,mac-os,0,1200 x 1920,credit_card,4,100000000903
1000305,405,22:30,'att.net',Medvedok,2020-01-27,5,37,1,0,8,Refferal,facebook.com,brave,tablet,micromax,android,0,1280x800,deposits,6,100000000904
1000324,170,22:03,'comcast.net',Aizkraukle,2020-01-28,3,85,1,0,6,Social,youtube.com,edge,laptop,samsung,windows,0,800 x 1280,accounts,9,100000000905
1000209,521,18:25,'hinet.net',San Rafael,2020-02-22,1,22,1,1,7,Paid,facebook.com,chromium,mobile,lenovo,android,1,1440 x 2960,insurance,8,100000000906
1000192,230,14:30,'comcast.net',Muqui,2020-02-07,3,40,1,1,8,Refferal,youtube.com,chromium,tablet,lenovo,android,0,1366x768,loan,1,100000000907
1000185,412,20:35,'att.net',Trzebiatów,2020-01-31,2,94,0,0,9,Affiliates,facebook.com,edge,laptop,lenovo,ubuntu,0,800 x 1280,credit_card,5,100000000908
1000348,345,12:14,'comcastbusiness.net',Paris 08,2020-01-27,5,20,0,1,5,Refferal,google.com,UC browser,mobile,samsung,android,1,1440 x 2960,accounts,10,100000000909
1000108,528,11:02,'comcastbusiness.net',Ust-Maya,2020-02-23,1,55,1,0,10,Organic,google.com,edge,laptop,samsung,ubuntu,0,800 x 1280,accounts,4,100000000910
1000102,568,8:51,'att.net',Dengzishan,2020-01-23,3,25,1,1,8,Affiliates,facebook.com,UC browser,laptop,apple,mac-os,0,800 x 1280,deposits,2,100000000911
1000187,358,8:40,'comcastbusiness.net',Roissy Charles-de-Gaulle,2020-02-06,2,67,0,1,7,Social,linkedin.com,opera,laptop,micromax,windows,0,1536 x 2048,credit_card,1,100000000912
1000041,304,22:38,'hinet.net',Betulia,2020-02-22,5,39,0,1,8,Social,facebook.com,brave,laptop,apple,mac-os,0,800 x 1280,deposits,4,100000000913
1000374,334,18:09,'cox.net',Caomiao,2020-01-09,5,17,1,0,9,Display,google.com,chrome,mobile,micromax,android,1,1080 x 1920,insurance,6,100000000914
1000086,76,8:07,'cox.net',New York City,2020-02-29,3,50,1,0,6,Refferal,google.com,chrome,mobile,lenovo,android,1,1440 x 2960,deposits,5,100000000915
1000040,37,22:43,'hinet.net',La Floresta,2020-01-31,1,65,1,1,5,Organic,youtube.com,opera,tablet,lenovo,android,0,1366x768,credit_card,7,100000000916
1000288,592,9:55,'verizon.net',Zharkovskiy,2020-01-23,4,54,1,0,10,Paid,youtube.com,safari,tablet,lenovo,android,0,1280x800,loan,5,100000000917
1000181,399,3:39,'comcastbusiness.net',Thị Trấn Mường Khương,2020-01-06,5,27,1,1,7,Direct,youtube.com,brave,tablet,micromax,android,0,1366x768,accounts,8,100000000918
1000142,376,12:13,'comcastbusiness.net',Bariri,2020-01-17,2,31,1,1,9,Affiliates,google.com,edge,tablet,samsung,android,0,1920x1080,deposits,10,100000000919
1000380,146,20:27,'verizon.net',Niu,2020-01-06,1,41,1,0,5,Refferal,facebook.com,brave,laptop,micromax,windows,0,1536 x 2048,accounts,7,100000000920
1000202,323,20:37,'att.net',Agualote,2020-02-17,5,54,0,1,9,Direct,linkedin.com,chrome,laptop,lenovo,windows,0,800 x 1280,loan,1,100000000921
1000300,52,2:48,'hinet.net',Benito Juarez,2020-02-21,2,13,0,0,7,Display,google.com,brave,laptop,micromax,ubuntu,0,800 x 1280,accounts,2,100000000922
1000151,195,16:19,'comcastbusiness.net',Mopipi,2020-02-12,4,91,1,0,5,Affiliates,facebook.com,chromium,mobile,samsung,android,1,1080 x 1920,deposits,10,100000000923
1000342,501,12:22,'cox.net',Cipanjang,2020-01-26,2,73,0,0,5,Refferal,youtube.com,chrome,tablet,micromax,android,0,1920x1080,loan,3,100000000924
1000217,588,13:39,'verizon.net',Shouzhan,2020-02-29,5,16,0,1,6,Display,youtube.com,UC browser,mobile,samsung,android,1,1080 x 1920,loan,3,100000000925
1000164,375,0:01,'verizon.net',Macau,2020-02-03,1,37,1,1,5,Social,facebook.com,safari,laptop,samsung,ubuntu,0,1200 x 1920,credit_card,4,100000000926
1000107,501,18:09,'att.net',Protvino,2020-02-01,1,92,0,0,5,Social,facebook.com,edge,laptop,lenovo,windows,0,800 x 1280,credit_card,10,100000000927
1000342,172,1:37,'comcast.net',Nové Strašecí,2020-02-18,4,94,0,1,5,Organic,youtube.com,safari,tablet,lenovo,android,0,1920x1080,insurance,5,100000000928
1000306,271,14:42,'hinet.net',Dafengdui,2020-01-12,5,4,1,0,9,Refferal,youtube.com,opera,tablet,apple,ios,0,1366x768,credit_card,1,100000000929
1000198,370,3:37,'cox.net',Hudiksvall,2020-01-29,3,3,0,0,6,Paid,linkedin.com,chromium,laptop,samsung,ubuntu,0,1536 x 2048,deposits,10,100000000930
1000390,68,15:21,'comcastbusiness.net',Voskhod,2020-01-15,3,80,0,0,6,Organic,linkedin.com,opera,tablet,micromax,android,0,1366x768,insurance,8,100000000931
1000330,313,1:29,'verizon.net',Nyuksenitsa,2020-01-28,1,65,0,0,6,Refferal,google.com,brave,laptop,lenovo,windows,0,1536 x 2048,deposits,8,100000000932
1000027,525,18:19,'cox.net',Kumamoto,2020-02-15,3,65,1,1,5,Social,youtube.com,opera,mobile,apple,ios,1,1440 x 2960,accounts,6,100000000933
1000203,514,11:58,'att.net',Newport News,2020-02-18,4,72,0,1,10,Direct,google.com,edge,tablet,samsung,android,0,1920x1080,loan,10,100000000934
1000017,443,22:08,'comcastbusiness.net',Chengnan,2020-02-26,2,36,0,1,7,Organic,facebook.com,chromium,tablet,apple,ios,0,1366x768,insurance,7,100000000935
1000276,282,21:42,'cox.net',Vendas de Galizes,2020-01-10,5,3,1,0,10,Refferal,google.com,opera,mobile,micromax,android,1,1440 x 2960,insurance,5,100000000936
1000127,195,4:16,'comcast.net',Barisāl,2020-01-02,1,75,1,1,8,Paid,linkedin.com,brave,tablet,apple,ios,0,1280x800,credit_card,6,100000000937
1000202,322,15:47,'verizon.net',Xiaqiao,2020-01-20,1,68,0,1,8,Display,facebook.com,brave,mobile,micromax,android,1,1440 x 2560,loan,8,100000000938
1000132,424,9:06,'comcast.net',Xintai,2020-01-20,1,78,1,1,10,Display,linkedin.com,firefox,laptop,apple,mac-os,0,1536 x 2048,credit_card,10,100000000939
1000178,184,22:55,'att.net',Waśniów,2020-02-15,2,98,0,1,7,Direct,facebook.com,chromium,mobile,apple,ios,1,1440 x 2960,credit_card,5,100000000940
1000334,143,1:58,'comcast.net',Sośnie,2020-01-15,2,86,0,1,8,Display,linkedin.com,chromium,mobile,apple,ios,1,1080 x 1920,accounts,10,100000000941
1000195,293,23:40,'hinet.net',Baghlān,2020-01-16,4,58,0,1,9,Direct,linkedin.com,firefox,mobile,apple,ios,1,1440 x 2560,accounts,4,100000000942
1000002,564,14:39,'cox.net',Örebro,2020-01-09,4,13,0,1,9,Direct,linkedin.com,UC browser,tablet,micromax,android,0,1366x768,deposits,6,100000000943
1000064,475,20:34,'comcastbusiness.net',Kadubadak,2020-02-18,1,48,1,1,8,Refferal,linkedin.com,safari,mobile,micromax,android,1,1440 x 2560,credit_card,4,100000000944
1000008,476,7:36,'hinet.net',San Antonio Oeste,2020-02-04,2,94,1,0,8,Direct,google.com,safari,mobile,apple,ios,1,1440 x 2960,accounts,9,100000000945
1000193,483,8:52,'att.net',Chengdu,2020-01-23,2,63,1,1,6,Direct,linkedin.com,firefox,tablet,apple,ios,0,1366x768,credit_card,8,100000000946
1000026,536,15:57,'comcast.net',Shanghuang,2020-01-13,2,67,0,1,6,Organic,google.com,opera,tablet,micromax,android,0,1920x1080,insurance,10,100000000947
1000360,265,22:55,'comcastbusiness.net',La Foa,2020-02-27,5,18,0,1,5,Social,youtube.com,safari,laptop,lenovo,windows,0,1536 x 2048,deposits,6,100000000948
1000080,218,14:21,'cox.net',Versailles,2020-02-07,2,95,0,1,6,Refferal,facebook.com,opera,tablet,samsung,android,0,1280x800,accounts,1,100000000949
1000377,363,18:58,'att.net',Sukamulya,2020-01-26,2,13,1,0,7,Paid,facebook.com,chrome,laptop,apple,mac-os,0,1536 x 2048,loan,1,100000000950
1000118,272,8:54,'verizon.net',Alkmaar,2020-02-08,3,95,1,0,6,Social,youtube.com,UC browser,laptop,micromax,windows,0,800 x 1280,credit_card,5,100000000951
1000363,593,4:12,'verizon.net',Ōmamachō-ōmama,2020-02-03,5,85,0,1,10,Organic,youtube.com,edge,tablet,samsung,android,0,1366x768,loan,10,100000000952
1000378,286,20:32,'hinet.net',Mandala,2020-01-01,3,21,1,1,10,Direct,youtube.com,safari,laptop,samsung,ubuntu,0,1536 x 2048,deposits,2,100000000953
1000048,527,21:23,'comcast.net',Yangyuan,2020-01-28,2,27,0,1,9,Affiliates,google.com,chrome,laptop,micromax,ubuntu,0,1200 x 1920,accounts,2,100000000954
1000010,357,5:58,'comcast.net',Maranura,2020-02-17,5,58,1,1,8,Refferal,linkedin.com,chrome,mobile,apple,ios,1,1440 x 2960,credit_card,4,100000000955
1000209,550,20:03,'att.net',Aţ Ţīrah,2020-01-21,4,1,0,1,9,Social,google.com,safari,mobile,apple,ios,1,1440 x 2960,insurance,9,100000000956
1000336,543,16:23,'att.net',Hakodate,2020-01-03,2,72,1,0,5,Display,google.com,edge,tablet,samsung,android,0,1920x1080,accounts,1,100000000957
1000338,516,15:07,'hinet.net',Grebenskaya,2020-01-29,4,47,1,0,6,Social,linkedin.com,firefox,mobile,lenovo,android,1,1440 x 2560,loan,1,100000000958
1000004,244,2:07,'cox.net',Qiancang,2020-03-01,2,86,1,1,6,Refferal,google.com,opera,tablet,lenovo,android,0,1366x768,insurance,7,100000000959
1000003,81,19:53,'cox.net',Lijia,2020-01-14,2,35,0,1,7,Organic,google.com,safari,laptop,micromax,windows,0,1200 x 1920,loan,5,100000000960
1000390,310,9:53,'verizon.net',Yelat’ma,2020-02-12,1,94,0,0,10,Direct,linkedin.com,UC browser,laptop,apple,mac-os,0,1536 x 2048,insurance,6,100000000961
1000089,569,2:39,'comcast.net',Banatsko Karađorđevo,2020-01-08,1,12,0,0,9,Organic,google.com,UC browser,tablet,samsung,android,0,1920x1080,loan,7,100000000962
1000038,518,7:46,'hinet.net',East Angus,2020-01-12,2,10,1,0,5,Paid,linkedin.com,safari,mobile,apple,ios,1,1440 x 2960,insurance,9,100000000963
1000110,247,15:36,'hinet.net',Peña Blanca,2020-01-09,2,32,0,1,9,Paid,linkedin.com,opera,laptop,lenovo,ubuntu,0,1200 x 1920,insurance,4,100000000964
